Plant_ID	Block	Genotype	Site	Obs	Date	Stg	TCO	H	rosLN	rosDLN	rosAD	DamPC
kw_2668	p.06	BVM	JAM	CR		SO	0	468	2	0	0	0
kw_2669	p.06	DDW	JAM	CR		R	0	43	12	2	30	5
kw_2670	p.06	RUB	JAM	CR		X						
kw_2671	p.06	BHS	JAM	CR		X						
kw_2672	p.06	JAM	JAM	CR		SO	0	343	0	0	0	0
kw_2673	p.06	IRF	JAM	CR		SO	0	186	8	0	0	0
kw_2674	p.06	EGM	JAM	CR		SO	0	533	0	0	0	0
kw_2675	p.06	HMC	JAM	CR		X						
kw_2676	p.06	WHC	JAM	CR		R	0	38	12	5	10	4.166666667
kw_2677	p.06	BVC	JAM	CR		X						
kw_2678	p.06	VNH	JAM	CR		X						
kw_2679	p.06	PAR	JAM	CR		FS2	0	150	9	1	5	0.555555556
kw_2680	p.06	BVM	JAM	CR		R	0	44	12	1	5	0.416666667
kw_2681	p.06	JAM	JAM	CR		R	0	34	9	0	0	0
kw_2682	p.06	FLF	JAM	CR		SO	0	368	2	0	0	0
kw_2683	p.06	BNK	JAM	CR		SO	0	308	0	0	0	0
kw_2684	p.06	LTM	JAM	CR		SO	0	267	6	0	0	0
kw_2685	p.06	MFP	JAM	CR		X						
kw_2686	p.06	BSC	JAM	CR		B	1	81	12	6	30	15
kw_2687	p.06	SAD	JAM	CR		X						
kw_2688	p.06	BVC	JAM	CR		R	0	59	12	1	5	0.416666667
kw_2689	p.06	IRF	JAM	CR		R	0	52	12	8	15	10
kw_2690	p.06	BHS	JAM	CR		X						
kw_2691	p.06	HMC	JAM	CR		B	0	217	3	0	0	0
kw_2692	p.06	LTM	JAM	CR		X						
kw_2693	p.06	MIL	JAM	CR		SO	0	380	0	0	0	0
kw_2694	p.06	VNH	JAM	CR		R	0	59	16	8	10	5
kw_2695	p.06	MFP	JAM	CR		X						
kw_2696	p.06	SIL	JAM	CR		SO	0	373	4	0	0	0
kw_2697	p.06	EGM	JAM	CR		SO	0	393	0	0	0	0
kw_2698	p.06	FLF	JAM	CR		SO	0	286	0	0	0	0
kw_2699	p.06	SAD	JAM	CR		X						
kw_2700	p.06	PCS	JAM	CR		R	0	19	25	5	10	2
kw_2701	p.07	PAR	JAM	CR		X						
kw_2702	p.07	MAH	JAM	CR		X						
kw_2703	p.07	THT	JAM	CR		X						
kw_2704	p.07	BVM	JAM	CR		R	0	39	22	2	5	0.454545455
kw_2705	p.07	WHC	JAM	CR		X						
kw_2706	p.07	RUB	JAM	CR		X						
kw_2707	p.07	JAM	JAM	CR		X						
kw_2708	p.07	BSC	JAM	CR		X						
kw_2709	p.07	FLF	JAM	CR		X						
kw_2710	p.07	EGM	JAM	CR		X						
kw_2711	p.07	ECM	JAM	CR		SO	0	355	3	0	0	0
kw_2712	p.07	WHC	JAM	CR		X						
kw_2713	p.07	BSC	JAM	CR		X						
kw_2714	p.07	BVC	JAM	CR		X						
kw_2715	p.07	SIL	JAM	CR		SO	0	219	4	0	0	0
kw_2716	p.07	BHS	JAM	CR		X						
kw_2717	p.07	SAD	JAM	CR		X						
kw_2718	p.07	MFP	JAM	CR		M						
kw_2719	p.07	MAH	JAM	CR		X						
kw_2720	p.07	PCS	JAM	CR		X						
kw_2721	p.07	MIL	JAM	CR		X						
kw_2722	p.07	PAR	JAM	CR		X						
kw_2723	p.07	ECM	JAM	CR		X						
kw_2724	p.07	IRF	JAM	CR		R	0	46	14	0	0	0
kw_2725	p.07	SIL	JAM	CR		R	0	41	13	6	10	4.615384615
kw_2726	p.07	PCS	JAM	CR		X						
kw_2727	p.07	VNH	JAM	CR		X						
kw_2728	p.07	MFP	JAM	CR		X						
kw_2729	p.07	LTM	JAM	CR		B	1	72	3	1	30	10
kw_2730	p.07	MIL	JAM	CR		X						
kw_2731	p.07	DDW	JAM	CR		R	0	35	9	2	5	1.111111111
kw_2732	p.07	IRF	JAM	CR		R	0	29	14	1	5	0.357142857
kw_2733	p.07	SAD	JAM	CR		X						
kw_2734	p.07	EGM	JAM	CR		X						
kw_2735	p.07	BHM	JAM	CR		R	0	49	22	5	15	3.409090909
kw_2736	p.07	THT	JAM	CR		FS2		184	4	2	10	5
kw_2737	p.07	DDW	JAM	CR		X						
kw_2738	p.07	BNK	JAM	CR		X						
kw_2739	p.07	BHS	JAM	CR		X						
kw_2740	p.07	JAM	JAM	CR		SO	0	292	0	0	0	0
kw_2741	p.07	FLF	JAM	CR		X						
kw_2742	p.07	BVC	JAM	CR		X						
kw_2743	p.07	RUB	JAM	CR		B	1	50	9	1	30	3.333333333
kw_2744	p.07	HMC	JAM	CR		R	0	39	15	0	0	0
kw_2745	p.07	BVM	JAM	CR		R	0	44	24	6	30	7.5
kw_2746	p.07	LTM	JAM	CR		B	1	90	5	0	0	0
kw_2747	p.07	VNH	JAM	CR		B	1	71	6	0	0	0
kw_2748	p.07	BHM	JAM	CR		R	0	33	13	3	5	1.153846154
kw_2749	p.07	BNK	JAM	CR		X						
kw_2750	p.07	HMC	JAM	CR		X						
kw_2751	p.08	JAM	JAM	RK		X						
kw_2752	p.08	VNH	JAM	RK		X						
kw_2753	p.08	FLF	JAM	RK		X						
kw_2754	p.08	MFP	JAM	RK		X						
kw_2755	p.08	IRF	JAM	RK		X						
kw_2756	p.08	SIL	JAM	RK		R	0	21	9	0	0	0
kw_2757	p.08	WHC	JAM	RK		X						
kw_2758	p.08	BNK	JAM	RK		X						
kw_2759	p.08	ECM	JAM	RK		M						
kw_2760	p.08	MAH	JAM	RK		X						
kw_2761	p.08	SAD	JAM	RK		X						
kw_2762	p.08	BHM	JAM	RK		X						
kw_2763	p.08	THT	JAM	RK		X						
kw_2764	p.08	PAR	JAM	RK		X						
kw_2765	p.08	BHS	JAM	RK		X						
kw_2766	p.08	VNH	JAM	RK		X						
kw_2767	p.08	LTM	JAM	RK		R	0	41	8	2	5	1.25
kw_2768	p.08	MAH	JAM	RK		X						
kw_2769	p.08	MIL	JAM	RK		X						
kw_2770	p.08	BVC	JAM	RK		X						
kw_2771	p.08	RUB	JAM	RK		X						
kw_2772	p.08	DDW	JAM	RK		X						
kw_2773	p.08	MIL	JAM	RK		X						
kw_2774	p.08	BHM	JAM	RK		R	0	72	33	6	10	1.818181818
kw_2775	p.08	BSC	JAM	RK		X						
kw_2776	p.08	PCS	JAM	RK		X						
kw_2777	p.08	SIL	JAM	RK		X						
kw_2778	p.08	BVC	JAM	RK		X						
kw_2779	p.08	BHS	JAM	RK		X						
kw_2780	p.08	PAR	JAM	RK		X						
kw_2781	p.08	PCS	JAM	RK		M						
kw_2782	p.08	WHC	JAM	RK		X						
kw_2783	p.08	SAD	JAM	RK		X						
kw_2784	p.08	EGM	JAM	RK		X						
kw_2785	p.08	JAM	JAM	RK		X						
kw_2786	p.08	BSC	JAM	RK		X						
kw_2787	p.08	HMC	JAM	RK		X						
kw_2788	p.08	DDW	JAM	RK		R	0	35	8	3	10	3.75
kw_2789	p.08	LTM	JAM	RK		X						
kw_2790	p.08	THT	JAM	RK		X						
kw_2791	p.08	FLF	JAM	RK		X						
kw_2792	p.08	HMC	JAM	RK		X						
kw_2793	p.08	BVM	JAM	RK		M						
kw_2794	p.08	RUB	JAM	RK		X						
kw_2795	p.08	MFP	JAM	RK		X						
kw_2796	p.08	ECM	JAM	RK		X						
kw_2797	p.08	EGM	JAM	RK		X						
kw_2798	p.08	IRF	JAM	RK		M						
kw_2799	p.08	BNK	JAM	RK		X						
kw_2800	p.08	BVM	JAM	RK		X						
kw_2801	p.09	HMC	JAM	JL		B	1	86	8	2	5	1.25
kw_2802	p.09	VNH	JAM	JL		X						
kw_2803	p.09	SIL	JAM	JL		FO	0	280	6	1	10	1.666666667
kw_2804	p.09	SAD	JAM	JL		X						
kw_2805	p.09	SIL	JAM	JL		R	0	53	15	1	10	0.666666667
kw_2806	p.09	JAM	JAM	JL		X						
kw_2807	p.09	DDW	JAM	JL		X						
kw_2808	p.09	BHM	JAM	JL		R	0	57	22	7	15	4.772727273
kw_2809	p.09	IRF	JAM	JL		R	0	47	13	2	5	0.769230769
kw_2810	p.09	BVC	JAM	JL		X						
kw_2811	p.09	BHS	JAM	JL		X						
kw_2812	p.09	THT	JAM	JL		R	0	63	21	5	5	1.19047619
kw_2813	p.09	PCS	JAM	JL		SO	0	322	11	2	10	1.818181818
kw_2814	p.09	BSC	JAM	JL		X						
kw_2815	p.09	LTM	JAM	JL		SO	0	118	6	4	10	6.666666667
kw_2816	p.09	PAR	JAM	JL		X						
kw_2817	p.09	JAM	JAM	JL		X						
kw_2818	p.09	BNK	JAM	JL		X						
kw_2819	p.09	BSC	JAM	JL		X						
kw_2820	p.09	EGM	JAM	JL		X						
kw_2821	p.09	RUB	JAM	JL		X						
kw_2822	p.09	LTM	JAM	JL		X						
kw_2823	p.09	PCS	JAM	JL		B	0	66	9	2	10	2.222222222
kw_2824	p.09	HMC	JAM	JL		B	0	174	0	0	0	0
kw_2825	p.09	MIL	JAM	JL		X						
kw_2826	p.09	VNH	JAM	JL		FS1	0	218	6	3	10	5
kw_2827	p.09	BVC	JAM	JL		R	0	57	16	2	5	0.625
kw_2828	p.09	BVM	JAM	JL		SO	0	183	0	0	0	0
kw_2829	p.09	THT	JAM	JL		FO	0	121	9	5	10	5.555555556
kw_2830	p.09	BHM	JAM	JL		FS1	0	130	8	4	30	15
kw_2831	p.09	BNK	JAM	JL		X						
kw_2832	p.09	MAH	JAM	JL		X						
kw_2833	p.09	WHC	JAM	JL		SO	0	264	10	2	10	2
kw_2834	p.09	WHC	JAM	JL		R	0	32	9	1	5	0.555555556
kw_2835	p.09	DDW	JAM	JL		R	0	41	15	5	10	3.333333333
kw_2836	p.09	MFP	JAM	JL		X						
kw_2837	p.09	MIL	JAM	JL		R	0	51	10	1	10	1
kw_2838	p.09	MAH	JAM	JL		X						
kw_2839	p.09	PAR	JAM	JL		X						
kw_2840	p.09	FLF	JAM	JL		X						
kw_2841	p.09	EGM	JAM	JL		SO	0	179	0	0	0	0
kw_2842	p.09	FLF	JAM	JL		X						
kw_2843	p.09	RUB	JAM	JL		X						
kw_2844	p.09	IRF	JAM	JL		X						
kw_2845	p.09	ECM	JAM	JL		B	0	101	19	5	10	2.631578947
kw_2846	p.09	BHS	JAM	JL		X						
kw_2847	p.09	MFP	JAM	JL		X						
kw_2848	p.09	BVM	JAM	JL		R	0	62	16	5	10	3.125
kw_2849	p.09	ECM	JAM	JL		SO	0	142	0	0	0	0
kw_2850	p.09	SAD	JAM	JL		B	0	122	16	6	15	5.625
kw_2851	p.10	MAH	JAM	JL		B	1	68	12	1	30	2.5
kw_2852	p.10	RUB	JAM	JL		SO	0	142	2	1	10	5
kw_2853	p.10	THT	JAM	JL		R	0	41	16	6	10	3.75
kw_2854	p.10	FLF	JAM	JL		SO	0	284	5	1	5	1
kw_2855	p.10	BVC	JAM	JL		FS2	0	351	3	2	10	6.666666667
kw_2856	p.10	JAM	JAM	JL		X						
kw_2857	p.10	PAR	JAM	JL		X						
kw_2858	p.10	PCS	JAM	JL		X						
kw_2859	p.10	THT	JAM	JL		R	0	36	32	1	10	0.3125
kw_2860	p.10	PCS	JAM	JL		B	1	33	8	6	30	22.5
kw_2861	p.10	BVM	JAM	JL		B	1	85	15	4	15	4
kw_2862	p.10	LTM	JAM	JL		B	0	76	12	2	10	1.666666667
kw_2863	p.10	LTM	JAM	JL		SO	0	168	24	2	10	0.833333333
kw_2864	p.10	BHS	JAM	JL		X						
kw_2865	p.10	MIL	JAM	JL		X						
kw_2866	p.10	FLF	JAM	JL		SO	0	174	12	0	0	0
kw_2867	p.10	BSC	JAM	JL		X						
kw_2868	p.10	BVM	JAM	JL		X						
kw_2869	p.10	DDW	JAM	JL		R	0	22	8	1	25	3.125
kw_2870	p.10	JAM	JAM	JL		SO	0	293	5	0	0	0
kw_2871	p.10	SAD	JAM	JL		R	0	61	24	2	10	0.833333333
kw_2872	p.10	IRF	JAM	JL		B	0	51	9	2	5	1.111111111
kw_2873	p.10	BNK	JAM	JL		B	1	136	1	0	0	0
kw_2874	p.10	SIL	JAM	JL		SO	0	135	5	0	0	0
kw_2875	p.10	SAD	JAM	JL		X						
kw_2876	p.10	BSC	JAM	JL		X						
kw_2877	p.10	EGM	JAM	JL		X						
kw_2878	p.10	RUB	JAM	JL		X						
kw_2879	p.10	BVC	JAM	JL		X						
kw_2880	p.10	MFP	JAM	JL		X						
kw_2881	p.10	SIL	JAM	JL		R	0	68	13	4	15	4.615384615
kw_2882	p.10	EGM	JAM	JL		B	0	270	1	1	30	30
kw_2883	p.10	BHM	JAM	JL		X						
kw_2884	p.10	MFP	JAM	JL		X						
kw_2885	p.10	PAR	JAM	JL		X						
kw_2886	p.10	MAH	JAM	JL		X						
kw_2887	p.10	HMC	JAM	JL		X						
kw_2888	p.10	MIL	JAM	JL		X						
kw_2889	p.10	VNH	JAM	JL		X						
kw_2890	p.10	BHS	JAM	JL		X						
kw_2891	p.10	WHC	JAM	JL		SO	0	248	0	0	0	0
kw_2892	p.10	ECM	JAM	JL		X						
kw_2893	p.10	VNH	JAM	JL		R	0	44	19	1	15	0.789473684
kw_2894	p.10	WHC	JAM	JL		SO	0	321	5	2	20	8
kw_2895	p.10	IRF	JAM	JL		R	0	52	11	7	10	6.363636364
kw_2896	p.10	ECM	JAM	JL		X						
kw_2897	p.10	BNK	JAM	JL		X						
kw_2898	p.10	HMC	JAM	JL		X						
kw_2899	p.10	DDW	JAM	JL		R	0	44	12	4	15	5
kw_2900	p.10	BHM	JAM	JL		B	1	87	18	3	10	1.666666667
kw_2901	p.11	RUB	JAM	MW		X						
kw_2902	p.11	SIL	JAM	MW		B	0	75	5	3	20	12
kw_2903	p.11	PCS	JAM	MW		FS1	1	187	5	2	15	6
kw_2904	p.11	HMC	JAM	MW		X						
kw_2905	p.11	MIL	JAM	MW		B	1	97	1	1	10	10
kw_2906	p.11	THT	JAM	MW		X						
kw_2907	p.11	HMC	JAM	MW		X						
kw_2908	p.11	FLF	JAM	MW		FS2	0	347	1	0	0	0
kw_2909	p.11	JAM	JAM	MW		R	0	21	6	2	20	6.666666667
kw_2910	p.11	DDW	JAM	MW		X						
kw_2911	p.11	SAD	JAM	MW		X						
kw_2912	p.11	BNK	JAM	MW		X						
kw_2913	p.11	PCS	JAM	MW		X						
kw_2914	p.11	EGM	JAM	MW		X						
kw_2915	p.11	IRF	JAM	MW		R	0	39	10	3	10	3
kw_2916	p.11	LTM	JAM	MW		B	0	142	3	1	10	3.333333333
kw_2917	p.11	EGM	JAM	MW		X						
kw_2918	p.11	JAM	JAM	MW		SO	0	278	6	0	0	0
kw_2919	p.11	MIL	JAM	MW		B	1	111	7	2	5	1.428571429
kw_2920	p.11	BHM	JAM	MW		M						
kw_2921	p.11	WHC	JAM	MW		B	0	137	4	0	0	0
kw_2922	p.11	DDW	JAM	MW		R	0	34	11	4	10	3.636363636
kw_2923	p.11	SAD	JAM	MW		R	0	7	5	0	0	0
kw_2924	p.11	BHM	JAM	MW		SO	0	300	3	2	30	20
kw_2925	p.11	IRF	JAM	MW		B	0	60	8	1	5	0.625
kw_2926	p.11	BVM	JAM	MW		R	0	34	9	3	15	5
kw_2927	p.11	MAH	JAM	MW		X						
kw_2928	p.11	BNK	JAM	MW		X						
kw_2929	p.11	BHS	JAM	MW		X						
kw_2930	p.11	BSC	JAM	MW		R	0	40	9	0	0	0
kw_2931	p.11	VNH	JAM	MW		R	0	38	12	5	15	6.25
kw_2932	p.11	LTM	JAM	MW		X						
kw_2933	p.11	WHC	JAM	MW		X						
kw_2934	p.11	MFP	JAM	MW		X						
kw_2935	p.11	PAR	JAM	MW		M						
kw_2936	p.11	PAR	JAM	MW		X						
kw_2937	p.11	BHS	JAM	MW		X						
kw_2938	p.11	RUB	JAM	MW		B	0	70	10	7	5	3.5
kw_2939	p.11	THT	JAM	MW		X						
kw_2940	p.11	ECM	JAM	MW		X						
kw_2941	p.11	BVC	JAM	MW		X						
kw_2942	p.11	MAH	JAM	MW		M						
kw_2943	p.11	VNH	JAM	MW		R	0	41	14	2	25	3.571428571
kw_2944	p.11	MFP	JAM	MW		M						
kw_2945	p.11	BSC	JAM	MW		X						
kw_2946	p.11	SIL	JAM	MW		X						
kw_2947	p.11	FLF	JAM	MW		FS1	0	175	0	0	0	0
kw_2948	p.11	ECM	JAM	MW		X						
kw_2949	p.11	BVM	JAM	MW		FS1	0	275	3	0	0	0
kw_2950	p.11	BVC	JAM	MW		X						
kw_2951	p.12	BHM	JAM	CR		M						
kw_2952	p.12	BSC	JAM	CR		M						
kw_2953	p.12	FLF	JAM	CR		X						
kw_2954	p.12	MIL	JAM	CR		X						
kw_2955	p.12	BVC	JAM	CR		X						
kw_2956	p.12	THT	JAM	CR		B	1	50	9	3	30	10
kw_2957	p.12	MAH	JAM	CR		X						
kw_2958	p.12	WHC	JAM	CR		X						
kw_2959	p.12	RUB	JAM	CR		B	0	51	20	7	10	3.5
kw_2960	p.12	MAH	JAM	CR		X						
kw_2961	p.12	RUB	JAM	CR		R	0	54	12	5	5	2.083333333
kw_2962	p.12	JAM	JAM	CR		X						
kw_2963	p.12	DDW	JAM	CR		X						
kw_2964	p.12	FLF	JAM	CR		X						
kw_2965	p.12	MFP	JAM	CR		X						
kw_2966	p.12	BHM	JAM	CR		X						
kw_2967	p.12	ECM	JAM	CR		X						
kw_2968	p.12	EGM	JAM	CR		B	1	39	9	2	20	4.444444444
kw_2969	p.12	PAR	JAM	CR		X						
kw_2970	p.12	VNH	JAM	CR		X						
kw_2971	p.12	SAD	JAM	CR		X						
kw_2972	p.12	LTM	JAM	CR		B	1	51	4	3	50	37.5
kw_2973	p.12	BSC	JAM	CR		M						
kw_2974	p.12	IRF	JAM	CR		X						
kw_2975	p.12	WHC	JAM	CR		FS2	0	282	3	1	5	1.666666667
kw_2976	p.12	VNH	JAM	CR		B	1	68	26	8	20	6.153846154
kw_2977	p.12	MFP	JAM	CR		M						
kw_2978	p.12	LTM	JAM	CR		B	1	68	12	5	15	6.25
kw_2979	p.12	BVM	JAM	CR		B	1	48	21	4	20	3.80952381
kw_2980	p.12	SIL	JAM	CR		R	0	45	15	6	10	4
kw_2981	p.12	SAD	JAM	CR		M						
kw_2982	p.12	ECM	JAM	CR		X						
kw_2983	p.12	BNK	JAM	CR		X						
kw_2984	p.12	BVC	JAM	CR		M						
kw_2985	p.12	JAM	JAM	CR		X						
kw_2986	p.12	BHS	JAM	CR		M						
kw_2987	p.12	HMC	JAM	CR		X						
kw_2988	p.12	PCS	JAM	CR		X						
kw_2989	p.12	BVM	JAM	CR		X						
kw_2990	p.12	PCS	JAM	CR		X						
kw_2991	p.12	SIL	JAM	CR		X						
kw_2992	p.12	IRF	JAM	CR		R	0	50	12	5	25	10.41666667
kw_2993	p.12	THT	JAM	CR		X						
kw_2994	p.12	PAR	JAM	CR		X						
kw_2995	p.12	EGM	JAM	CR		X						
kw_2996	p.12	HMC	JAM	CR		B	1	47	7	2	20	5.714285714
kw_2997	p.12	MIL	JAM	CR		X						
kw_2998	p.12	BNK	JAM	CR		X						
kw_2999	p.12	BHS	JAM	CR		M						
kw_3000	p.12	DDW	JAM	CR		X	1					
kw_3001	p.13	BVM	JAM	RK		SO	0	336	5	2	5	2
kw_3002	p.13	PAR	JAM	RK		X						
kw_3003	p.13	BSC	JAM	RK		X						
kw_3004	p.13	MFP	JAM	RK		X						
kw_3005	p.13	WHC	JAM	RK		X						
kw_3006	p.13	FLF	JAM	RK		SO	1	92	9	1	10	1.111111111
kw_3007	p.13	EGM	JAM	RK		X						
kw_3008	p.13	VNH	JAM	RK		R	0	42	8	2	10	2.5
kw_3009	p.13	MIL	JAM	RK		B	1	33	22	3	10	1.363636364
kw_3010	p.13	BVM	JAM	RK		X						
kw_3011	p.13	WHC	JAM	RK		X						
kw_3012	p.13	DDW	JAM	RK		R	0	63	14	0	0	0
kw_3013	p.13	SAD	JAM	RK		X						
kw_3014	p.13	MIL	JAM	RK		R	0	50	6	0	0	0
kw_3015	p.13	IRF	JAM	RK		SO	0	215	4	0	0	0
kw_3016	p.13	BHM	JAM	RK		B	1	67	12	0	0	0
kw_3017	p.13	SIL	JAM	RK		R	0	53	15	4	20	5.333333333
kw_3018	p.13	ECM	JAM	RK		X						
kw_3019	p.13	SAD	JAM	RK		FO	1	126	2	1	10	5
kw_3020	p.13	MFP	JAM	RK		X						
kw_3021	p.13	LTM	JAM	RK		X						
kw_3022	p.13	LTM	JAM	RK		SO	0	78	7	0	0	0
kw_3023	p.13	ECM	JAM	RK		SO	0	242	0	0	0	0
kw_3024	p.13	JAM	JAM	RK		B	0	218	0	0	0	0
kw_3025	p.13	BHS	JAM	RK		X						
kw_3026	p.13	BHS	JAM	RK		X						
kw_3027	p.13	IRF	JAM	RK		R	0	56	18	8	20	8.888888889
kw_3028	p.13	PCS	JAM	RK		X						
kw_3029	p.13	BHM	JAM	RK		R	0	34	43	8	15	2.790697674
kw_3030	p.13	BSC	JAM	RK		X						
kw_3031	p.13	BNK	JAM	RK		X						
kw_3032	p.13	MAH	JAM	RK		X						
kw_3033	p.13	BNK	JAM	RK		R	0	65	24	14	15	8.75
kw_3034	p.13	THT	JAM	RK		R	0	15	10	0	0	0
kw_3035	p.13	RUB	JAM	RK		FS1	0	126	8	0	0	0
kw_3036	p.13	BVC	JAM	RK		X						
kw_3037	p.13	PCS	JAM	RK		X						
kw_3038	p.13	DDW	JAM	RK		X						
kw_3039	p.13	JAM	JAM	RK		B	1	66	0	0	0	0
kw_3040	p.13	SIL	JAM	RK		R	0	45	10	2	5	1
kw_3041	p.13	VNH	JAM	RK		R	0	61	10	4	10	4
kw_3042	p.13	PAR	JAM	RK		X						
kw_3043	p.13	FLF	JAM	RK		SO	0	287	0	0	0	0
kw_3044	p.13	THT	JAM	RK		R	0	41	11	2	15	2.727272727
kw_3045	p.13	MAH	JAM	RK		SO	0	277	0	0	0	0
kw_3046	p.13	RUB	JAM	RK		R	0	43	12	8	10	6.666666667
kw_3047	p.13	HMC	JAM	RK		X						
kw_3048	p.13	BVC	JAM	RK		B	1	55	5	1	10	2
kw_3049	p.13	EGM	JAM	RK		X						
kw_3050	p.13	HMC	JAM	RK		B	0	96	7	2	10	2.857142857
kw_3051	p.14	VNH	JAM	CR		X						
kw_3052	p.14	RUB	JAM	CR		R	0	43	21	1	15	0.714285714
kw_3053	p.14	SAD	JAM	CR		X						
kw_3054	p.14	THT	JAM	CR		X						
kw_3055	p.14	LTM	JAM	CR		SO	0	105	14	0	0	0
kw_3056	p.14	DDW	JAM	CR		X						
kw_3057	p.14	MIL	JAM	CR		M						
kw_3058	p.14	BSC	JAM	CR		X						
kw_3059	p.14	BNK	JAM	CR		X						
kw_3060	p.14	PCS	JAM	CR		R	0	40	9	1	5	0.555555556
kw_3061	p.14	BVM	JAM	CR		R	0	58	14	3	30	6.428571429
kw_3062	p.14	JAM	JAM	CR		FS1	0	252	14	0	0	0
kw_3063	p.14	LTM	JAM	CR		FO	0	197	0	0	0	0
kw_3064	p.14	SIL	JAM	CR		R	0	29	13	2	10	1.538461538
kw_3065	p.14	BVM	JAM	CR		X						
kw_3066	p.14	WHC	JAM	CR		X						
kw_3067	p.14	PCS	JAM	CR		X						
kw_3068	p.14	BVC	JAM	CR		X						
kw_3069	p.14	FLF	JAM	CR		SO	0	276	3	2	20	13.33333333
kw_3070	p.14	BNK	JAM	CR		X						
kw_3071	p.14	BSC	JAM	CR		X						
kw_3072	p.14	JAM	JAM	CR		B	0	120	0	0	0	0
kw_3073	p.14	DDW	JAM	CR		X						
kw_3074	p.14	ECM	JAM	CR		X						
kw_3075	p.14	HMC	JAM	CR		X						
kw_3076	p.14	BVC	JAM	CR		X						
kw_3077	p.14	IRF	JAM	CR		R	0	53	19	7	15	5.526315789
kw_3078	p.14	MAH	JAM	CR		SO	0	320	0	0	0	0
kw_3079	p.14	BHM	JAM	CR		X						
kw_3080	p.14	WHC	JAM	CR		FS2	0	378	6	3	15	7.5
kw_3081	p.14	BHM	JAM	CR		X						
kw_3082	p.14	ECM	JAM	CR		X						
kw_3083	p.14	VNH	JAM	CR		X						
kw_3084	p.14	BHS	JAM	CR		X						
kw_3085	p.14	PAR	JAM	CR		R	0	24	10	2	10	2
kw_3086	p.14	IRF	JAM	CR		R	0	47	11	2	10	1.818181818
kw_3087	p.14	FLF	JAM	CR		X						
kw_3088	p.14	MFP	JAM	CR		X						
kw_3089	p.14	RUB	JAM	CR		X						
kw_3090	p.14	THT	JAM	CR		R	0	44	32	3	10	0.9375
kw_3091	p.14	BHS	JAM	CR		X						
kw_3092	p.14	HMC	JAM	CR		X						
kw_3093	p.14	EGM	JAM	CR		SO	0	338	0	0	0	0
kw_3094	p.14	SAD	JAM	CR		X						
kw_3095	p.14	PAR	JAM	CR		B	1	52	3	0	0	0
kw_3096	p.14	MIL	JAM	CR		X						
kw_3097	p.14	MAH	JAM	CR		X						
kw_3098	p.14	SIL	JAM	CR		M						
kw_3099	p.14	EGM	JAM	CR		SO	0	365	1	0	0	0
kw_3100	p.14	MFP	JAM	CR		X						
kw_3101	p.15	WHC	JAM	RK		X						
kw_3102	p.15	BHS	JAM	RK		X						
kw_3103	p.15	BVC	JAM	RK		X						
kw_3104	p.15	JAM	JAM	RK		X						
kw_3105	p.15	THT	JAM	RK		X						
kw_3106	p.15	VNH	JAM	RK		X						
kw_3107	p.15	WHC	JAM	RK		X						
kw_3108	p.15	EGM	JAM	RK		SO	0	450	0	0	0	0
kw_3109	p.15	BHS	JAM	RK		X						
kw_3110	p.15	MFP	JAM	RK		SO	0	357	0	0	0	0
kw_3111	p.15	DDW	JAM	RK		X						
kw_3112	p.15	RUB	JAM	RK		X						
kw_3113	p.15	BSC	JAM	RK		X						
kw_3114	p.15	BVM	JAM	RK		X						
kw_3115	p.15	FLF	JAM	RK		X						
kw_3116	p.15	BHM	JAM	RK		R	1	12	14	6	30	12.85714286
kw_3117	p.15	LTM	JAM	RK		B	1	67	5	2	10	4
kw_3118	p.15	FLF	JAM	RK		SO	0	197	8	2	10	2.5
kw_3119	p.15	THT	JAM	RK		R	0	48	8	0	0	0
kw_3120	p.15	HMC	JAM	RK		B	1	76	3	0	0	0
kw_3121	p.15	HMC	JAM	RK		X						
kw_3122	p.15	MFP	JAM	RK		X						
kw_3123	p.15	RUB	JAM	RK		X						
kw_3124	p.15	VNH	JAM	RK		X						
kw_3125	p.15	BNK	JAM	RK		SO	0	208	0	0	0	0
kw_3126	p.15	DDW	JAM	RK		R	0	59	19	7	25	9.210526316
kw_3127	p.15	PAR	JAM	RK		X						
kw_3128	p.15	SIL	JAM	RK		SO	0	245	3	0	0	0
kw_3129	p.15	BVC	JAM	RK		R	0	50	10	4	10	4
kw_3130	p.15	BSC	JAM	RK		X						
kw_3131	p.15	JAM	JAM	RK		X						
kw_3132	p.15	SAD	JAM	RK		X						
kw_3133	p.15	MIL	JAM	RK		R	0	32	13	4	15	4.615384615
kw_3134	p.15	MAH	JAM	RK		X						
kw_3135	p.15	ECM	JAM	RK		X						
kw_3136	p.15	IRF	JAM	RK		R	0	52	10	1	30	3
kw_3137	p.15	ECM	JAM	RK		X						
kw_3138	p.15	BNK	JAM	RK		X						
kw_3139	p.15	BHM	JAM	RK		SO	0	441	3	2	20	13.33333333
kw_3140	p.15	LTM	JAM	RK		SO	0	307	1	0	0	0
kw_3141	p.15	PAR	JAM	RK		X						
kw_3142	p.15	EGM	JAM	RK		R	0	25	7	2	20	5.714285714
kw_3143	p.15	MIL	JAM	RK		R	0	23	7	2	30	8.571428571
kw_3144	p.15	SAD	JAM	RK		R	0	38	10	1	30	3
kw_3145	p.15	PCS	JAM	RK		R	0	49	8	0	0	0
